PREV_EXTRACT_TS;CURR_EXTRACT_TS;CRUD_ACTION;DOMAIN;PAYLOAD
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"267","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"268","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"269","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"270","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"271","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"272","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"273","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"274","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"275","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"276","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"277","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"278","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"279","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"280","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"281","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"282","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"283","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"284","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"285","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"286","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"287","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"288","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"289","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"290","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"291","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"292","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"293","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"294","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"295","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"296","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"297","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"298","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"299","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"300","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"301","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"302","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"303","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"304","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"305","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"306","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"307","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"308","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"309","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"310","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"311","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"312","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"313","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"314","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"315","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"316","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"317","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"318","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"319","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"320","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"321","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"322","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"323","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"324","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"325","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"326","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"327","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"328","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"329","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"330","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"331","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"332","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"333","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"334","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"335","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"336","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"337","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"338","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"339","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"340","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"341","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"342","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"343","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"344","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"345","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"346","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
